sku,price,stock,condition,opc,gtin,date_last_created,product_title,suspended_reason,category,brand ID,brand name,GPSR Compliance Status,GPSR Non-Compliance Reason(s),GPSR Last Check
815909155191,0,0,New,PXYDC9T,8.15909E+11,22/08/2026 14:40,"Cafetiere French Press, VonShef 8 Cup Double Wall Copper Coffee Maker",Price below minimum,13854,49010,VonShef,,,
816506617402,0,0,New,PXYDCBP,8.16507E+11,22/08/2026 14:40,"150W Electric Coffee & Spice Grinder, for Espresso Beans, Nuts & Grains, VonShef",Price below minimum,22325,49010,VonShef,,,
816000878774,0,0,New,PXYDCBN,8.16001E+11,22/08/2026 14:40,"24L Electric Cool Box, VonShef Large Insulated Cooler Box with Hot/Cold Function",Price below minimum,13757,49010,VonShef,,,
816105453821,95.98,5,New,PXYDCBR,8.16105E+11,22/08/2026 14:40,Tall Bathroom Cabinet Tallboy Slim Black Storage Cupboard w/ 6 Shelves | VonHaus,Price below minimum,6958,330863,VonHaus,,,
816507986538,55.98,5,New,PXYDCBW,8.16508E+11,22/08/2026 14:40,"VonHaus Paint Sprayer 400W, Electric Spray Gun for Outdoor & Indoor, 800ml Cup",Price below minimum,10572,330863,VonHaus,,,
816687978521,87.98,5,New,PXYDCC6,8.16688E+11,22/08/2026 14:40,"VonHaus Quad Monitor Stand for 13-32"" Screens, Four Screen Adjustable Mount",Price below minimum,25678,330863,VonHaus,,,
817013899060,239.99,5,New,PXYDCCQ,8.17014E+11,22/08/2026 14:40,"VonHaus Pizza Oven Outdoor Tabletop with Accessories, for up to 12"" Pizzas",Price below minimum,7234,330863,VonHaus,,,
816865892373,135.98,5,New,PXYDCCR,8.16866E+11,22/08/2026 14:40,VonHaus Zero Gravity Chairs Set of 2 Folding Reclining Sun Loungers Grey,Price below minimum,14018,330863,VonHaus,,,
817160450336,127.98,5,New,PXYDCCS,8.1716E+11,22/08/2026 14:40,"Tall Bathroom Storage Cabinet, Stone Freestanding Slim Tallboy, Vonhaus",Price below minimum,6958,330863,VonHaus,,,
816871442630,135.98,5,New,PXYDCCV,8.16871E+11,22/08/2026 14:40,VonHaus Recycling Pedal Bin with Double Compartments,Price below minimum,13788,330863,VonHaus,,,
817202426893,27.18,5,New,PXYDCCX,8.17202E+11,22/08/2026 14:40,"VonHaus TV Wall Bracket for 32-75"" Screens, TV Bracket with Spirit Level",Price below minimum,13959,330863,VonHaus,,,
817223980336,0,0,New,PXYDCCZ,8.17224E+11,22/08/2026 14:40,"Pasta Drying Rack & Storage Bag, 12-Arm Collapsible Wooden Noodle Stand, VonShef",Price below minimum,13450,49010,VonShef,,,
817384027338,127.98,5,New,PXYDCD2,8.17384E+11,22/08/2026 14:40,"Vonhaus Pop Up Gazebo 2m x 2m - Garden Marquee Shelter Canopy with Sides, Ivory",Price below minimum,21520,330863,VonHaus,,,
817384090660,284.99,10,New,PXYDCD6,8.17384E+11,22/08/2026 14:40,"VonHaus Artificial Grass Brush 1800W, Electric Lawn Sweeper Cleaner Machine",Price below minimum,13997,330863,VonHaus,,,
817394906692,63.98,5,New,PXYDCD9,8.17395E+11,22/08/2026 14:40,"Adirondack Outdoor Footstool, Acacia Hardwood Garden Foot Rest, Vonhaus",Price below minimum,13958,330863,VonHaus,,,
817421892066,47.98,5,New,PXYDCDB,8.17422E+11,22/08/2026 14:40,1.8m Garage Shelving Unit - VonHaus 5-Tier Heavy Duty Racking for Garage,Price below minimum,13689,330863,VonHaus,,,
817662603612,39.98,5,New,PXYDCDC,8.17663E+11,22/08/2026 14:40,5 Tier Garage Shelving Units - VonHaus 1.8m Heavy Duty Shelving Unit for Home,Price below minimum,13689,330863,VonHaus,,,
817454965713,63.98,5,New,PXYDCDD,8.17455E+11,22/08/2026 14:40,VonHaus Garden Hose Reel 15m – 2-in-1 Hose Pipe Reel with 8-Pattern Spray Nozzle,Price below minimum,14050,330863,VonHaus,,,
817817451334,31.98,5,New,PXYDCDK,8.17817E+11,22/08/2026 14:40,"VonHaus Monitor Stand for Desks, Ergonomic Screen Riser with Non-Slip Legs",Price below minimum,6539,330863,VonHaus,,,
817705004291,111.98,5,New,PXYDCDJ,8.17705E+11,22/08/2026 14:40,"VonHaus Dump Cart, Wheelbarrow, Wagon, Festival Trolley, Portable Camping Truck",Price below minimum,14078,330863,VonHaus,,,
817868115384,39.98,5,New,PXYDCFN,8.17868E+11,22/08/2026 14:40,Premium 3 Step Ladder - VonHaus Step Ladder w/ Anti Slip Feet & Foldable Design,Price below minimum,13128,330863,VonHaus,,,
817983159270,329.99,5,New,PXYDCGC,8.17983E+11,22/08/2026 14:40,"VonHaus Gas BBQ, 4+1 Burner Barbeque Grill with Gas Hose & Regulator",Price below minimum,13925,330863,VonHaus,,,
817993026616,111.98,5,New,PXYDCHP,8.17993E+11,22/08/2026 14:40,VonHaus 270L Garden Storage Box Outdoor Deck Storage Chest Organiser,Price below minimum,14067,330863,VonHaus,,,
818309308112,143.98,5,New,PXYDCK8,8.18309E+11,22/08/2026 14:40,"VonHaus Dehumidifier 6L/Day, 1.1L Water Tank, For Laundry Drying & More",Price below minimum,4740,330863,VonHaus,,,
818906785651,159.98,5,New,PXYDCMJ,8.18907E+11,22/08/2026 14:40,"Hard Shell Suitcase Set, 3 Piece Large Medium & Cabin Cases, Vonhaus",Price below minimum,27461,330863,VonHaus,,,
819102512614,79.98,5,New,PXYDCMV,8.19103E+11,22/08/2026 14:40,Bathroom Under Sink Cabinet | 2 Door Black Under Sink Storage | VonHaus,Price below minimum,6466,330863,VonHaus,,,
819364555817,111.98,5,New,PXYDCN7,8.19365E+11,22/08/2026 14:40,"Zero Gravity Chairs Set of 2, Yellow Folding Textilene Sun Loungers, VonHaus",Price below minimum,14018,330863,VonHaus,,,
819472181687,44.78,5,New,PXYDCN8,8.19472E+11,22/08/2026 14:40,Chisel Set - 8pcs Woodworking Tools Set Honing Guide and Storage Case - VonHaus,Price below minimum,32805,330863,VonHaus,,,
819498374933,0,0,New,PXYDCN9,8.19498E+11,22/08/2026 14:40,"Vonshef Panini Press Grill – Sandwich Toaster 2 Slice, Non-Stick Plates – 1000W",Price below minimum,16114,49010,VonShef,,,
819576991465,0,0,New,PXYDCND,8.19577E+11,22/08/2026 14:40,"Cafetiere French Press, VonShef 12 Cup Double Wall Stainless Steel Coffee Maker",Price below minimum,13854,49010,VonShef,,,
819905707200,127.98,5,New,PXYDCNJ,8.19906E+11,22/08/2026 14:40,"Standing Desk Converter, Height Adjustable Black Computer Workstation, Vonhaus",Price below minimum,25678,330863,VonHaus,,,
819926517154,209.99,5,New,PXYDCNK,8.19927E+11,22/08/2026 14:40,"Forest Green Armchair with Solid Rubberwood Legs for Living Room, Spinningfield",Price below minimum,7234,811559,Spinningfield,,,
820100039980,159.98,5,New,PXYDCNM,8.201E+11,22/08/2026 14:40,"Bistro Table & Chairs Set 2, Rattan Effect Garden Furniture Set, Vonhaus",Price below minimum,29147,330863,VonHaus,,,
820113939543,159.98,5,New,PXYDCPK,8.20114E+11,22/08/2026 14:40,"Cream Recycling Kitchen Bin, 60L with Double Compartments (2 x 30L), VonHaus",Price below minimum,6427,330863,VonHaus,,,
820139294800,0,0,New,PXYDCQ7,8.20139E+11,22/08/2026 14:40,"Enamel Roaster with Lid, Self-Basting, Non-Stick Steel Roasting Pan - VonShef",Price below minimum,13355,49010,VonShef,,,
820176979333,63.98,5,New,PXYDCTD,8.20177E+11,22/08/2026 14:40,"Bloom Mustard Yellow Velvet Ottoman Footstool with Floral Leaf Pattern, Beautify",Price below minimum,29973,71502,Beautify,,,
820248853455,269.99,5,New,PXYDCWP,8.20249E+11,22/08/2026 14:41,"6 Seater Dining Table, Rectangular Dark Wood Effect Kitchen Table, Vonhaus",Price below minimum,28046,330863,VonHaus,,,
820372360386,0,0,New,PXYDCWW,8.20372E+11,22/08/2026 14:41,"Yoghurt Maker Machine – Yogurt Maker with 7 x 180ml Glass Jars & Lids, VonShef",Price below minimum,22325,49010,VonShef,,,
820268285700,179.98,5,New,PXYDCWT,8.20268E+11,22/08/2026 14:41,VonHaus Electric Tiller 1500W – Garden Soil Cultivator/Rotavator,Price below minimum,5034,330863,VonHaus,,,
820251655435,0,0,New,PXYDCWY,8.20252E+11,22/08/2026 14:41,"Stovetop Coffee Maker, 6 Cup Aluminium Italian Espresso Maker, 300ml - VonShef",Price below minimum,22325,49010,VonShef,,,
820283026005,0,0,New,PXYDCX5,8.20283E+11,22/08/2026 14:41,"VonShef Air Fryer 6L - Large Family Size, Nordic Design with Timer - Fika Range",Price below minimum,17900,49010,VonShef,,,
820570399065,79.98,5,New,PXYDCWZ,8.2057E+11,22/08/2026 14:41,"White Storage Chest, Ottoman Shoe Storage Bench with Hinged Lid, Vonhaus",Price below minimum,17985,330863,VonHaus,,,
820459278498,28.78,5,New,PXYDCXG,8.20459E+11,22/08/2026 14:41,VonHaus Walk In Greenhouse PVC Cover Replacement - Spare Plastic PVC Cover,Price below minimum,29192,330863,VonHaus,,,
820328339831,55.98,5,New,PXYDCXJ,8.20328E+11,22/08/2026 14:41,5 Tier Corner Racking Hammer Grey - VonHaus Galvanised Steel Shelves for Garage,Price below minimum,10611,330863,VonHaus,,,
820691480260,224.99,5,New,PXYDCYM,8.20691E+11,22/08/2026 14:41,VonHaus Electric Stove Heater 1850W Indoor Fireplace Log/Wood Burner LED Flame,Price below minimum,18135,330863,VonHaus,,,
820725857792,239.99,5,New,PXYDD2R,8.20726E+11,22/08/2026 14:41,"VonHaus Drinks Fridge 50L Table Top with Reversible Glass Door, Lock & Keys",Price below minimum,17949,330863,VonHaus,,,
820851459426,63.98,5,New,PXYDD78,8.20851E+11,22/08/2026 14:41,Bathroom Mirror Cabinet Wall Mounted | Black 2 Door Storage Cupboard | VonHaus,Price below minimum,6958,330863,VonHaus,,,
821109942127,47.98,5,New,PXYDD8M,8.2111E+11,22/08/2026 14:41,"Hanging Chair Outdoor, Palm Printed Garden Swing Seat with Attachments, VonHaus",Price below minimum,28720,330863,VonHaus,,,
821198900275,79.98,8,New,PXYDDB7,8.21199E+11,22/08/2026 14:41,VonHaus 5 Tier Wire Shelving Unit for Storage Black Powder Coated Metal Shelves,Price below minimum,13689,330863,VonHaus,,,
821216330299,71.98,5,New,PXYDDDB,8.21216E+11,22/08/2026 14:41,"Bathroom Storage Drawers, White 3 Drawer Freestanding Bathroom Cabinet, Vonhaus",Price below minimum,6958,330863,VonHaus,,,
821819618213,0,0,New,PXYDDFQ,8.2182E+11,22/08/2026 14:41,"Cafetiere French Press, VonShef 3 Cup Double Wall Stainless Steel Coffee Maker",Price below minimum,13847,49010,VonShef,,,
821779083397,63.98,5,New,PXYDDFW,8.21779E+11,22/08/2026 14:41,"VonHaus Dual Monitor Stand for 13-32"" Screens, Adjustable Mount with Glass Base",Price below minimum,6539,330863,VonHaus,,,
821281437107,159.98,5,New,PXYDDFZ,8.21281E+11,22/08/2026 14:41,"6 Seater Dining Table, Light Wood Effect Kitchen Table, Spinningfield",Price below minimum,28046,811559,Spinningfield,,,
821599500494,0,0,New,PXYDDFY,8.216E+11,22/08/2026 14:41,"VonShef Air Fryer 6L - Large Family Size, 10-in-1, Healthy Cooking - Fika Range",Price below minimum,17900,49010,VonShef,,,
821290716613,71.98,5,New,PXYDDG7,8.21291E+11,22/08/2026 14:41,"Bathroom Storage Drawers, White 3 Drawer Freestanding Bathroom Cabinet, Vonhaus",Price below minimum,6958,330863,VonHaus,,,
821684275474,79.98,8,New,PXYDDGB,8.21684E+11,22/08/2026 14:41,VonHaus 5 Tier Wire Shelving Unit for Storage Black Powder Coated Metal Shelves,Price below minimum,13689,330863,VonHaus,,,
821798149456,0,0,New,PXYDDGD,8.21798E+11,22/08/2026 14:41,"147x180cm Blue & White Tartan Picnic Blanket, 6 Person Outdoor Rug, Vonshef",Price below minimum,8702,49010,VonShef,,,
821496694692,159.98,5,New,PXYDDGG,8.21497E+11,22/08/2026 14:41,"6 Seater Dining Table, Light Wood Effect Kitchen Table, Spinningfield",Price below minimum,28046,811559,Spinningfield,,,
821887154224,172.48,5,New,PXYDDGS,8.21887E+11,22/08/2026 14:41,"Bedside Tables Set of 2 Rattan Drawers, Side Table with 2 Drawers, VonHaus",Price below minimum,30270,330863,VonHaus,,,
821970961258,71.98,5,New,PXYDDGX,8.21971E+11,22/08/2026 14:41,"Coat Hooks Wall Mounted, White Coat Rack Shelf with Wicker Baskets, VonHaus",Price below minimum,13722,330863,VonHaus,,,
822181693921,0,0,New,PXYDDHB,8.22182E+11,22/08/2026 14:41,"VonShef Stove Top Kettle, 2.5L Stainless Steel, Induction Safe Stovetop Kettle",Price below minimum,15010,49010,VonShef,,,
822236961104,0,0,New,PXYDDJJ,8.22237E+11,22/08/2026 14:41,"Reversible Griddle Pan, Pre-Seasoned Non-Stick Cast Iron BBQ Griddle - VonShef",Price below minimum,13343,49010,VonShef,,,
822365708670,0,0,New,PXYDDJQ,8.22366E+11,22/08/2026 14:41,Sandwich Toaster 4 Slice – Deep Fill Toastie Maker with Non-Stick Plates – 1600W,Price below minimum,16114,49010,VonShef,,,
822386298440,159.98,5,New,PXYDDMG,8.22386E+11,22/08/2026 14:41,"Rattan Effect Sideboard for Living Room, Cabinet with 3 Storage Shelves, Vonhaus",Price below minimum,28717,330863,VonHaus,,,
822739671586,63.98,5,New,PXYDDN5,8.2274E+11,22/08/2026 14:41,"VonHaus Carpet Stretcher,Carpet Fitting Kit, with a Cutter and Steel Bolster",Price below minimum,12793,330863,VonHaus,,,
822423076475,44.78,5,New,PXYDDN2,8.22423E+11,22/08/2026 14:41,Large Waterproof BBQ Cover - Premium Breathable 420D Oxford Fabric Protection,Price below minimum,13916,330863,VonHaus,,,
822406521220,39.98,5,New,PXYDDN7,8.22407E+11,22/08/2026 14:41,Medium Waterproof BBQ Cover - Premium Breathable 420D Oxford Fabric Protection,Price below minimum,11094,330863,VonHaus,,,
822745846923,119.98,5,New,PXYDDNV,8.22746E+11,22/08/2026 14:41,"Cream Recycling Kitchen Bin, 45L with Triple Compartments (3 x 15L), VonHaus",Price below minimum,6427,330863,VonHaus,,,
822868786236,0,0,New,PXYDDPV,8.22869E+11,22/08/2026 14:41,VonShef Deep Fat Fryer 3L with Adjustable Thermostat 2000W,Price below minimum,17899,49010,VonShef,,,
822847979475,95.98,5,New,PXYDDPY,8.22848E+11,22/08/2026 14:41,VonHaus Fire Pit Bowl Geo Firepit with Spark Guard & Poker for Wood & Charcoal,Price below minimum,7230,330863,VonHaus,,,
822996834656,47.98,5,New,PXYDDQF,8.22997E+11,22/08/2026 14:41,"Coat Hooks Wall Mounted, Grey Coat Rack with Wood Effect Shelf, VonHaus",Price below minimum,13722,330863,VonHaus,,,
823074418607,194.99,7,New,PXYDDRZ,8.23074E+11,22/08/2026 14:41,Dining Chairs Set of 2 | Rattan Pair of Kitchen Chairs | Boho Style | VonHaus,Price below minimum,6993,330863,VonHaus,,,
823083497679,179.98,5,New,PXYDDSN,8.23083E+11,22/08/2026 14:41,BTFY Metal Storage Trunks Set of 3 Grey White Blush Gold Hardware Chest,Price below minimum,17985,71502,Beautify,,,
823198617160,119.98,10,New,PXYDDSZ,8.23199E+11,22/08/2026 14:41,"Sage Green Recycling Kitchen Bin, 45L with Triple Compartments (3 x 15L) VonHaus",Price below minimum,6427,330863,VonHaus,,,
823303763850,0,0,New,PXYDDTR,8.23304E+11,22/08/2026 14:41,VonShef 4 Slice Toaster - Nordic Matte Black and Wood Design 1500w - Fika Range,Price below minimum,28725,49010,VonShef,,,
823319483254,27.18,5,New,PXYDDVC,8.23319E+11,22/08/2026 14:41,"VonHaus TV Wall Bracket for 32-70"" Screens, TV Bracket with Spirit Level",Price below minimum,13959,330863,VonHaus,,,
823323483608,172.48,5,New,PXYDDVY,8.23323E+11,22/08/2026 14:41,"VonHaus Charcoal BBQ, Portable Barrel Barbecue with Offset Smoker",Price below minimum,13922,330863,VonHaus,,,
823328285955,209.99,5,New,PXYDDWZ,8.23328E+11,22/08/2026 14:41,"Adirondack Love Seat, Waterproof 2 Seater Jack & Jill Garden Chair Set, VonHaus",Price below minimum,28797,330863,VonHaus,,,
823394755413,63.98,5,New,PXYDDYJ,8.23395E+11,22/08/2026 14:41,"Bedside Table with Natural Rattan Drawers, Side Table with 1 Drawer - VonHaus",Price below minimum,30270,330863,VonHaus,,,
823399834762,39.98,5,New,PXYDDYZ,8.234E+11,22/08/2026 14:41,VonHaus 1/2'' Torque Wrench with 3/8 Reducer and Extension Bar,Price below minimum,2424,330863,VonHaus,,,
823467173755,0,0,New,PXYDDZH,8.23467E+11,22/08/2026 14:41,VonShef Slow Cooker 3.5L - Removable Non-stick Ceramic Bowl & Tempered Glass Lid,Price below minimum,2576,49010,VonShef,,,
823877751819,36.78,5,New,PXYDDZZ,8.23878E+11,22/08/2026 14:41,Bathroom Storage Box w/ Lid White Toilet Roll Cleaning Tidy Organiser | VonHaus,Price below minimum,7561,330863,VonHaus,,,
823842632501,87.98,5,New,PXYDF22,8.23843E+11,22/08/2026 14:41,VonHaus Compost Bin 480L - Outdoor Compost Converter Frost & UV Resistant Black,Price below minimum,14113,330863,VonHaus,,,
823951532631,0,0,New,PXYDF2R,8.23952E+11,22/08/2026 14:41,"VonShef 4 Piece Matte Black Bowl Set – Ceramic Bowls for Pasta, Cereal, Soup",Price below minimum,9097,49010,VonShef,,,
823977166469,20.78,5,New,PXYDF52,8.23977E+11,22/08/2026 14:41,"VonHaus TV Wall Bracket for 32-75"" Screens, Ultra-Slim TV Bracket w/Spirit Level",Price below minimum,13959,330863,VonHaus,,,
824065004816,0,0,New,PXYDF5N,8.24065E+11,22/08/2026 14:41,VonShef Electric XL Teppanyaki Table Top Grill Griddle Plate BBQ - 70x23cm,Price below minimum,2578,49010,VonShef,,,
824330294041,28.78,5,New,PXYDF5X,8.2433E+11,22/08/2026 14:41,Replacement Cloth Filter Pack of 2 for VonHaus Pond Vacuum,Price below minimum,9186,330863,VonHaus,,,
824317061055,63.98,5,New,PXYDF62,8.24317E+11,22/08/2026 14:41,"VonHaus Heated Throw Blanket Electric, 160 x 130cm, 9 Heat Settings, 9 Hr Timer",Price below minimum,13885,330863,VonHaus,,,
824378875950,0,0,New,PXYDF6V,8.24379E+11,22/08/2026 14:41,"Cafetiere French Press, VonShef 6 Cup Double Wall Stainless Steel Coffee Maker",Price below minimum,13854,49010,VonShef,,,
824411628291,47.98,5,New,PXYDF7P,8.24412E+11,22/08/2026 14:41,VonHaus Glass Monitor Stand Riser XL Height Adjustable Screen Riser | 100 x 26cm,Price below minimum,17869,330863,VonHaus,,,
824552899420,0,0,New,PXYDF88,8.24553E+11,22/08/2026 14:42,"Vonshef Mini Waffle Maker - Round Non Stick Plates, Indicator Light, Black, 550W",Price below minimum,9381,49010,VonShef,,,
824652951516,55.98,5,New,PXYDF8N,8.24653E+11,22/08/2026 14:42,"Chevron Side End Table 1 Drawer Bedside Nightstand Black & Wood Effect, VonHaus",Price below minimum,28046,330863,VonHaus,,,
815776527756,31.98,5,New,PXYDN6F,8.15777E+11,22/08/2026 14:52,2 Step Steel Ladder - VonHaus Step Ladder with Anti Slip Feet & Foldable Design,Price below minimum,13128,330863,VonHaus,,,
826118627164,79.98,5,New,PXYDW9T,8.26119E+11,22/08/2026 15:42,Bathroom Under Sink Cabinet | 2 Door Grey Basin Cupboard Storage Unit | VonHaus,Price below minimum,6466,330863,VonHaus,,,
826162824892,79.98,5,New,PXYDW9V,8.26163E+11,22/08/2026 15:42,1/2 Impact Socket Set - VonHaus 40pcs Deep Impact Socket Set 1/2 Inch Drive,Price below minimum,27091,330863,VonHaus,,,
826245523483,103.98,5,New,PXYDW9W,8.26246E+11,22/08/2026 15:42,Chevron Side Tables Set of 2 Bedside Nightstands Black & Wood Effect | VonHaus,Price below minimum,28046,330863,VonHaus,,,
826314674412,0,0,New,PXYDW9X,8.26315E+11,22/08/2026 15:42,VonShef 1.8L Electric Removable Non-Stick Rice Pot 700W - Rice Cooker & Steamer,Price below minimum,13873,49010,VonShef,,,
826474536414,0,0,New,PXYDWBK,8.26475E+11,22/08/2026 15:42,"Hand Mixer Electric Whisk – VonShef Red Food Mixer for Baking, 5 Speeds – 300W",Price below minimum,13861,49010,VonShef,,,
826552999599,23.98,5,New,PXYDWF9,8.26553E+11,22/08/2026 15:42,"VonHaus Sound Bar Bracket, Adjustable Universal Sound Bar Mount",Price below minimum,6382,330863,VonHaus,,,
826557068252,47.98,5,New,PXYDWJB,8.26557E+11,22/08/2026 15:42,"VonHaus Tile Cutter 430mm - Manual Tile Cutters for Ceramic Tiles, Glazed Floor",Price below minimum,12929,330863,VonHaus,,,
826684584878,55.98,5,New,PXYDWK2,8.26685E+11,22/08/2026 15:42,2 Step Folding Ladder - Steel Stepladder with max 150kg Capacity VonHaus,Price below minimum,25529,330863,VonHaus,,,
826723969598,0,0,New,PXYDWK5,8.26724E+11,22/08/2026 15:42,"4 in 1 Multi-Functional Blender, Juicer & Grinder, 17 Piece Set with 2 Speeds",Price below minimum,14891,49010,VonShef,,,
826891820530,254.99,5,New,PXYDWN6,8.26892E+11,22/08/2026 15:42,"Hanging Egg Chair, Grey Rattan Folding Swing Chair with Stand, Vonhaus",Price below minimum,14018,330863,VonHaus,,,
826954156385,47.98,5,New,PXYDWQB,8.26954E+11,22/08/2026 15:42,VonHaus - XL Glass Monitor Stand - Height Adjustable Screen Riser | 100 x 26cm,Price below minimum,17869,330863,VonHaus,,,
826971805853,79.98,9,New,PXYDWST,8.26972E+11,22/08/2026 15:42,VonHaus Slim White Bathroom Storage Unit Compact Freestanding Cabinet,Price below minimum,6936,330863,VonHaus,,,
827041874175,0,0,New,PXYDWSV,8.27042E+11,22/08/2026 15:42,"150W Cream Electric Coffee & Spice Grinder, for Espresso Beans & Nuts, VonShef",Price below minimum,22325,49010,VonShef,,,
827132899384,19.98,5,New,PXYDWSW,8.27133E+11,22/08/2026 15:42,"VonHaus TV Wall Bracket for 15-50"" Screens, Ultra-Slim TV Bracket",Price below minimum,13959,330863,VonHaus,,,
827241218038,79.98,5,New,PXYDWSX,8.27241E+11,22/08/2026 15:42,"VonHaus Triple Monitor Stand for 17-27"" Screens, Three Screen Adjustable Mount",Price below minimum,6539,330863,VonHaus,,,
827244389704,0,0,New,PXYDWSY,8.27244E+11,22/08/2026 15:42,"Vonshef Waffle Maker Large – 4 Slice Waffle Iron with Non-Stick Plates, 1400W",Price below minimum,9381,49010,VonShef,,,
827382402167,47.98,5,New,PXYDWSZ,8.27382E+11,22/08/2026 15:42,"VonHaus Height Adjustable Gas Powered Monitor Stand for 17-32"" Screens",Price below minimum,6539,330863,VonHaus,,,
827387813746,0,0,New,PXYDWTV,8.27388E+11,22/08/2026 15:42,"VonShef Food Steamer Electric 9L - 3 Stackable Tiers, Rice Bowl & 60-Min Timer",Price below minimum,2579,49010,VonShef,,,
827405550998,0,0,New,PXYDWVY,8.27406E+11,22/08/2026 15:42,"Kettle and Toaster Set 1.7L Rapid Boil Kettle 3000W & 2 Slice Toaster, VonShef",Price below minimum,23011,49010,VonShef,,,
827486753257,71.98,5,New,PXYDWX8,8.27487E+11,22/08/2026 15:43,"Bedside Table for Bedroom, 1 Drawer Herringbone Bedside Cabinet, VonHaus",Price below minimum,30270,330863,VonHaus,,,
827508022019,47.98,5,New,PXYDWY2,8.27508E+11,22/08/2026 15:43,"Black Side Table, 1 Drawer End Table, Bedside Table & Nightstand - Spinningfield",Price below minimum,28046,811559,Spinningfield,,,
827611219498,0,0,New,PXYDWZM,8.27611E+11,22/08/2026 15:43,"VonShef Black Stovetop Kettle, Stainless Steel Retro Style Whistling Kettle",Price below minimum,15010,49010,VonShef,,,
827698251640,100.78,6,New,PXYDX2N,8.27698E+11,22/08/2026 15:43,"5-Tier Garage Shelving Units VonHaus Pack of 3 - 1.5m Rackings, 175kg Per Shelf",Price below minimum,13689,330863,VonHaus,,,
827708619705,22.38,5,New,PXYDX57,8.27709E+11,22/08/2026 15:43,"VonHaus TV Wall Bracket for 26-60"" Screens, Tilting TV Bracket w/Spirit Level",Price below minimum,13959,330863,VonHaus,,,
827749804054,76.78,5,New,PXYDX58,8.2775E+11,22/08/2026 15:43,VonHaus BBQ Pizza Oven – Pizza Oven Outdoor for Charcoal BBQs & Gas Grills,Price below minimum,4898,330863,VonHaus,,,
827750898257,0,0,New,PXYDX5B,8.27751E+11,22/08/2026 15:43,Fika Black/Cream & Wood 20L Microwave,Price below minimum,11456,49010,VonShef,,,
827837047196,55.98,10,New,PXYDX6C,8.27837E+11,22/08/2026 15:43,VonHaus Brush Replacement for the 1800W Artificial Grass Sweeper Cleaner Machine,Price below minimum,9890,330863,VonHaus,,,
827969008324,159.98,5,New,PXYDX7J,8.27969E+11,22/08/2026 15:43,"Rectangular Dining Table 6 Seater, Light Wood Effect Kitchen Table, Vonhaus",Price below minimum,28046,330863,VonHaus,,,
827982277370,63.98,5,New,PXYDX82,8.27982E+11,22/08/2026 15:43,"VonHaus Electric Blanket Double Size, Heated Mattress Topper Under Cover Sheet",Price below minimum,34311,330863,VonHaus,,,
828011257226,79.98,5,New,PXYDX8Z,8.28011E+11,22/08/2026 15:43,"VonHaus 300W Oscillating Multi Tool Variable 15,000–22,000 OPM Cutter & Sander",Price below minimum,12982,330863,VonHaus,,,
828143620035,92.78,5,New,PXYDX9S,8.28144E+11,22/08/2026 15:43,"VonHaus Oil Filled Radiator 9 Fin, Oil Heater Portable Electric Free Standing",Price below minimum,31310,330863,VonHaus,,,
828159472222,87.98,5,New,PXYDXBM,8.28159E+11,22/08/2026 15:43,"Folding Garden Chairs, Portable Rattan Effect Foldable Chairs Set of 2 - VonHaus",Price below minimum,13812,330863,VonHaus,,,
828490662047,0,0,New,PXYDXBS,8.28491E+11,22/08/2026 15:43,"Gravy Boat Serving Jug, VonShef 1L Sauce Pot with Hinged Lid & Anti-Drip Spout",Price below minimum,13389,49010,VonShef,,,
828887736382,71.98,5,New,PXYDXC5,8.28888E+11,22/08/2026 15:43,"VonHaus Monitor Stand with Laptop Tray for 13-32"" Screen, Adjustable Clamp",Price below minimum,25678,330863,VonHaus,,,
829052547666,71.98,5,New,PXYDXCS,8.29053E+11,22/08/2026 15:43,"VonHaus 15L Ash Vacuum Cleaner 100W for Fireplace, BBQ, Stoves & Home",Price below minimum,13827,330863,VonHaus,,,
829033299485,31.98,5,New,PXYDXCZ,8.29033E+11,22/08/2026 15:43,VonHaus Filter Replacement HEPA – Filters Pack of 3 for 07/796 & 07/200,Price below minimum,11360,330863,VonHaus,,,
829056297048,0,0,New,PXYDXD5,8.29056E+11,22/08/2026 15:43,"VonShef Cast Iron Teapot, 800ml Japanese Inspired Tetsubin for Loose Leaf Tea",Price below minimum,11460,49010,VonShef,,,
829245098951,95.98,5,New,PXYDXD7,8.29245E+11,22/08/2026 15:43,"36L Recycling Kitchen Bin, VonHaus 2 Compartment Pedal Bin with Airtight Lids",Price below minimum,6427,330863,VonHaus,,,
829257099441,0,0,New,PXYDXDF,8.29257E+11,22/08/2026 15:43,"VonShef Dual Air Fryer 9L - Family Size, 2 Drawers & Liners, Smart Finish, 2600W",Price below minimum,33819,49010,VonShef,,,
829453421633,194.99,5,New,PXYDXDQ,8.29453E+11,22/08/2026 15:43,"Rattan Effect Bookcase for Living Room, Bookshelf with 3 Open Shelves, Vonhaus",Price below minimum,28716,330863,VonHaus,,,
829458037716,95.98,10,New,PXYDXFC,8.29458E+11,22/08/2026 15:43,Beautify Trifold Mirror Dressing Table Vanity Beauty Makeup Cosmetics Bathroom,Price below minimum,6960,71502,Beautify,,,
